Timestamp,Device ID,Channel,Sensor Name,Sensor ID,Data Type,Unit,Value
2021-03-30T13:08:18.400Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:18.067Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:18.065Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:17.992Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,0,Channel 0,2b7c5310-8f91-11eb-883c-638d8ce4c23d,,,2527
2021-03-30T13:08:17.272Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:08:17.254Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:17.059Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:15.840Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:15.838Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:08:15.818Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:08:14.830Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:14.827Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:14.794Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:08:13.490Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:13.489Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.70000076293945
2021-03-30T13:08:13.417Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:12.524Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.70000076293945
2021-03-30T13:08:12.486Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:12.410Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:11.208Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:11.206Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:11.144Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:08:10.606Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:08:10.198Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.79999923706055
2021-03-30T13:08:10.145Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:08:08.950Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.900001525878906
2021-03-30T13:08:08.920Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:08.845Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:08.118Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:07.931Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,56.900001525878906
2021-03-30T13:08:07.845Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:06.771Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:06.632Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:06.559Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:05.628Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:05.627Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:05.557Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:04.378Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:04.351Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:04.271Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:03.784Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:03.342Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:03.268Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:02.349Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,0,Channel 0,2b7c5310-8f91-11eb-883c-638d8ce4c23d,,,2511
2021-03-30T13:08:02.091Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:02.074Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:02.073Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:08:01.097Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,57.099998474121094
2021-03-30T13:08:01.053Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:08:00.977Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:07:22.167Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.599998474121094
2021-03-30T13:07:22.092Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:20.889Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:20.884Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.20000076293945
2021-03-30T13:07:20.812Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:19.944Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:19.887Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.20000076293945
2021-03-30T13:07:19.808Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:18.692Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:18.599Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.099998474121094
2021-03-30T13:07:18.525Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:17.606Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:17.603Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.099998474121094
2021-03-30T13:07:17.519Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:16.608Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:16.430Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.5
2021-03-30T13:07:16.244Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:15.532Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.5
2021-03-30T13:07:15.304Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:15.272Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:14.311Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,0,Channel 0,2b7c5310-8f91-11eb-883c-638d8ce4c23d,,,2463
2021-03-30T13:07:14.042Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:14.034Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.5
2021-03-30T13:07:14.030Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:13.498Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:13.055Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:13.019Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.5
2021-03-30T13:07:12.226Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.20000076293945
2021-03-30T13:07:11.760Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:11.664Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:11.264Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,55.20000076293945
2021-03-30T13:07:10.813Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:10.726Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:09.606Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:09.454Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.5
2021-03-30T13:07:09.382Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:08.643Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:08.501Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.5
2021-03-30T13:07:08.380Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:07.257Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.400001525878906
2021-03-30T13:07:07.165Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:07.095Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:06.229Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:06.156Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.400001525878906
2021-03-30T13:07:06.099Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:04.998Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:04.886Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.5
2021-03-30T13:07:04.802Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:03.871Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:03.869Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.5
2021-03-30T13:07:03.797Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:02.595Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.599998474121094
2021-03-30T13:07:02.592Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1004
2021-03-30T13:07:02.521Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:01.681Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.599998474121094
2021-03-30T13:07:01.600Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:07:01.586Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,1003
2021-03-30T13:07:00.307Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,54.5
2021-03-30T13:07:00.305Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,988
2021-03-30T13:07:00.231Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.200000762939453
2021-03-30T13:06:21.515Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,52.20000076293945
2021-03-30T13:06:21.402Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:21.255Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,,,
2021-03-30T13:06:20.339Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,283
2021-03-30T13:06:20.337Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,52.20000076293945
2021-03-30T13:06:20.223Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:19.791Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,,,
2021-03-30T13:06:19.109Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,289
2021-03-30T13:06:18.960Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,52.099998474121094
2021-03-30T13:06:18.906Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:17.992Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,289
2021-03-30T13:06:17.991Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,52.099998474121094
2021-03-30T13:06:17.875Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:17.122Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,,,1
2021-03-30T13:06:16.669Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,283
2021-03-30T13:06:15.801Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,280
2021-03-30T13:06:14.368Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,283
2021-03-30T13:06:14.363Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.5
2021-03-30T13:06:14.290Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:13.362Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.5
2021-03-30T13:06:13.360Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,284
2021-03-30T13:06:13.300Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:12.095Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,284
2021-03-30T13:06:12.072Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.400001525878906
2021-03-30T13:06:12.071Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:11.209Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.400001525878906
2021-03-30T13:06:11.057Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,286
2021-03-30T13:06:11.011Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:09.771Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,284
2021-03-30T13:06:09.770Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.29999923706055
2021-03-30T13:06:09.767Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,1,Temperatura Medidor,9ec94d20-8f8f-11eb-b767-3f1a8f1211ba,temp,c,22.100000381469727
2021-03-30T13:06:09.764Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,0,Channel 0,2b7c5310-8f91-11eb-883c-638d8ce4c23d,,,2399
2021-03-30T13:06:08.765Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,3,Potenciometro,681e2140-8f9b-11eb-a2e4-b32ea624e442,analog_sensor,null,284
2021-03-30T13:06:08.764Z,66ea97c0-814c-11eb-b767-3f1a8f1211ba,2,Medidor Humedad,4cb9fb30-9037-11eb-a2e4-b32ea624e442,rel_hum,p,51.29999923706055
